"@timestamp","email_message_id","threat_tactic_name","threat_indicator_reference","abnormal_security_threat_summary_insights","abnormal_security_threat_remediation_status","abnormal_security_threat_auto_remediated"
"Aug 5, 2025 @ 13:21:17.000","<ME3P282MB26283AEC3CFE872013717CA2A522A@ME3P282MB2628.AUSP282.PROD.OUTLOOK.COM>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7398774323861013455","Abnormal Recipient Pattern, Unusual Sender, Personal Information Theft",Remediated,false
"Aug 5, 2025 @ 13:20:10.000","<SEYPR06MB5513E4A21308753AE1C2783FFA23A@SEYPR06MB5513.apcprd06.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4141321034820978909","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 5, 2025 @ 13:18:52.000","<d549841f-5a70-442f-8b57-73cba169564b@picturespickle.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/699466062723182491","Suspicious Link, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 13:17:47.000","<20250805111729.30215-{12776:20250805104441-12776-66}-0042539@hunan.shinestarsteel.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/609984884199144219","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 13:17:47.000","<20250805111729.30215-{12776:20250805104441-12776-66}-0042539@hunan.shinestarsteel.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-5516694433431997913","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 13:17:47.000","<20250805111729.30215-{12776:20250805104441-12776-66}-0042539@hunan.shinestarsteel.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5799230301721542556","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 13:17:47.000","<20250805111729.30215-{12776:20250805104441-12776-66}-0042539@hunan.shinestarsteel.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5677792241645903399","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 13:14:31.000","<00XmmP42R5iBbNC7mknqpQ@geopod-ismtpd-8>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5505037620187138679","Unusual Sender, Invisible characters found in Email, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 13:13:41.000","<QWulhBkiSQWHHN7MKiPioA@geopod-ismtpd-17>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7774464831250606618","Invisible characters found in Email, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 13:13:09.000","<12084133195201897824576@administrator>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4028745878972021188","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 13:11:32.000","<R14aO1VRTjyafiOKuDMwcQ@geopod-ismtpd-0>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7593039323717030881","Invisible characters found in Email, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 13:11:17.000","<1944c8fe5dfa402e9284a40c06412d93_CACwxV_9kY8sk6_FceOOu_=fFs4AHAWEwr1Ku9pXtV=3odjXGww@mail.gmail.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8977619299104847185","Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 13:10:58.000","<57a1d33e-53c0-4ca3-b85a-9479ed457838@iad4s12mta13.xt.local>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3073304900460645490","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 12:53:20.000","<SI2PR06MB52677BD36127370882885DA9C222A@SI2PR06MB5267.apcprd06.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5938539933335467329","Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 12:51:09.000","<SI6PR04MB8418A3AE2D5E0031D3418FD5A422A@SI6PR04MB8418.apcprd04.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7491780306350825597","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 5, 2025 @ 12:51:09.000","<SI6PR04MB8418A3AE2D5E0031D3418FD5A422A@SI6PR04MB8418.apcprd04.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/3907858948923252194","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 5, 2025 @ 12:51:09.000","<SI6PR04MB8418A3AE2D5E0031D3418FD5A422A@SI6PR04MB8418.apcprd04.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7476451556910013922","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 5, 2025 @ 12:51:09.000","<SI6PR04MB8418A3AE2D5E0031D3418FD5A422A@SI6PR04MB8418.apcprd04.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6363444790325905169","Unusual Sender, Abnormal Recipient Pattern",Remediated,false
"Aug 5, 2025 @ 12:45:55.000","<e598727c316544ae9a2c686541d5bfdd@innerspice.com.au>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2614548904319974833","Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated,false
"Aug 5, 2025 @ 12:43:56.000","<20250805101952.25642-{16308:20250805094530-16308-24}-0093017@email.yzdli.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1573627964782840677","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 12:43:56.000","<20250805101952.25642-{16308:20250805094530-16308-24}-0093017@email.yzdli.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6144346187476852337","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 12:43:40.000","<127763614729361663521127@DESKTOP-MQ7BKO8>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2486283186700442141","Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 12:43:26.000","<fee384e0-8097-49e3-2722-40389f564d4d@teamentech.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6765802626210590613","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 12:43:26.000","<fee384e0-8097-49e3-2722-40389f564d4d@teamentech.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-6152985133865480709","Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 12:39:51.000","<!&!AAAAAAAAAAAuAAAAAAAAAKNx9QyVdy5Kn+bX31O4m2IBAMO2jhD3dRHOtM0AqgC7tuYAAAAAAA4AABAAAABf847M1yF0R4k/hfx8CsnmAQAAAAA=@insights-deepstatmarketing.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-4104495480631871085","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 12:38:51.000","<SI2PR06MB5267C2858330D91413403EE8C222A@SI2PR06MB5267.apcprd06.prod.outlook.com>","Invoice/Payment Fraud (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-510483549872510633","Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 12:33:53.000","<AM2AhABkJc6z0gptqMjMz4r9.1.1754361209637.3141210.sales02@ausdirect-express.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/303659332880320024","Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Link, Personal Information Theft, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 12:33:01.000","<CAMELgKUgJ4Obs1LFhExhfbnrqOypo143Zgu2fKZX3xjGk_LCrA@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7389564030212119869","Unusual Sender, Suspicious Financial Request, Abnormal Recipient Pattern, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 12:33:01.000","<CAMELgKUgJ4Obs1LFhExhfbnrqOypo143Zgu2fKZX3xjGk_LCrA@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7774030253282622244","Unusual Sender, Suspicious Financial Request, Abnormal Recipient Pattern, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 12:33:01.000","<CAMELgKUgJ4Obs1LFhExhfbnrqOypo143Zgu2fKZX3xjGk_LCrA@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6236715336231429311","Unusual Sender, Suspicious Financial Request, Abnormal Recipient Pattern, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 12:33:01.000","<CAMELgKUgJ4Obs1LFhExhfbnrqOypo143Zgu2fKZX3xjGk_LCrA@mail.gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-365525231182228650","Unusual Sender, Suspicious Financial Request, Abnormal Recipient Pattern, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 12:32:21.000","<01987810-6771-79c9-9333-8da6a48c091c@startgamerun.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-574615763613575084","Unusual Sender Domain, Suspicious Link, Unusual Sender",Remediated,false
"Aug 5, 2025 @ 12:31:54.000","<1437917914.46320522.1754361030877@snmktmail-batch1f.marketo.org>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8662502660801712645","Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 12:30:23.000","<c9645f8130adbfd0638954669be0b9f6@smartmodularbuild.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4269185819039392422","Unusual IP Geolocation, Unusual Sender, Uncommon Attachment Type, Abnormal Recipient Pattern, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 12:25:51.000","<09ceff5290594d068e160652c082e2ca_CACwxV_9kY8sk6_FceOOu_=fFs4AHAWEwr1Ku9pXtV=3odjXGww@mail.gmail.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-5035731021639276440","Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 12:24:38.000","<SI2PR06MB5267D0F7747A03F862C513C1C222A@SI2PR06MB5267.apcprd06.prod.outlook.com>","Invoice/Payment Fraud (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7473102820546977317","Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 12:23:46.000","<1b86401dc05af$f422cf90$dc686eb0$@australiaseogency.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/651345419872958144","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 12:23:23.000","<SI2PR06MB52673D3429800C191A35CFC6C222A@SI2PR06MB5267.apcprd06.prod.outlook.com>","Invoice/Payment Fraud (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-1137883075113382325","Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 12:22:23.000","<7764399673096879429566@win97020>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-7784251660844116749","Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation",Remediated,false
"Aug 5, 2025 @ 12:21:53.000","<20250805042146.1EDCAC7A0A3D6E9C@sydneyseoguru.services>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/8946267132141365801","Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 12:21:20.000","<SI2PR06MB5267355A7051C3F7A3E8F949C222A@SI2PR06MB5267.apcprd06.prod.outlook.com>","Invoice/Payment Fraud (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7053836252581222539","Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 12:03:42.000","<9A247325-6096-4176-9A35-96A20B6A90ED@gmail.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-5317356562236159774","Unusual Sender",Remediated,false
"Aug 5, 2025 @ 11:57:14.000","<0C60DA699AA98A29+2025080509532586918252@seeker-xun.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5573538276728540528","Unusual Sender, Suspicious Link, Unusual IP Geolocation",Remediated,false
"Aug 5, 2025 @ 11:56:47.000","<SI2PR06MB526765999D25011350F5FC8CC222A@SI2PR06MB5267.apcprd06.prod.outlook.com>","Invoice/Payment Fraud (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3482193064934673615","Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 11:56:47.000","<SI2PR06MB526765999D25011350F5FC8CC222A@SI2PR06MB5267.apcprd06.prod.outlook.com>","Invoice/Payment Fraud (BEC)","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/2709121693832007981","Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 11:54:37.000","<23977607.4.1754358865186@localhost>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3585371544888205403","Unusual Sender, Unusual IP Geolocation",Remediated,false
"Aug 5, 2025 @ 11:54:10.000","<163493176.0.1754358836444@localhost>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1925238828626492770","Unusual Sender, Unusual IP Geolocation",Remediated,false
"Aug 5, 2025 @ 11:46:31.000","<AM0PR08MB34603641D56A88D5AB7CEDA3BC22A@AM0PR08MB3460.eurprd08.prod.outlook.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2430878207568410846","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 11:45:43.000","<20250805094531.89281-{12878:20250805094216-12878-22}-0063885@pipe.shinestar-steel.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6204366041271379448","Unusual Sender, Unusual IP Geolocation, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 11:45:41.000","<20250805094531.89281-{12878:20250805094216-12878-22}-0063885@pipe.shinestar-steel.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/1014110200307914493","Unusual Sender, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 11:45:41.000","<20250805094531.89281-{12878:20250805094216-12878-22}-0063885@pipe.shinestar-steel.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2066959276035396360","Unusual Sender, Unusual IP Geolocation, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 11:45:41.000","<20250805094531.89281-{12878:20250805094216-12878-22}-0063885@pipe.shinestar-steel.com>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-811128509167561572","Unusual Sender, Unusual IP Geolocation, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 11:45:18.000","<dc4c035e12839099df92268a5.b0141c6b37.20250805014439.0adc96d955.65bd1fec@mail68.suw13.rsgsv.net>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-2375173333387548952","Abnormal Email Body HTML, Invisible characters found in Email, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 11:45:11.000","<dc4c035e12839099df92268a5.d1885c9131.20250805014439.0adc96d955.8c5d1ceb@mail68.suw13.rsgsv.net>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5503807637300489524","Abnormal Email Body HTML, Invisible characters found in Email, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 11:42:31.000","<1208413319520157724999@administrator>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-8968509801602359693","Unusual Sender, Unusual Sender Domain",Remediated,false
"Aug 5, 2025 @ 11:35:42.000","<194e774465904eb49b8780cea4de33f0_CACwxV__OtQc+YXy=_1VhtiwJEM+F03DqNYcEzDWw8pVKvWMBdg@mail.gmail.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/-3795186891342370849","Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 11:34:29.000","<20250805013336.A168D3303FAA@mail.pnlixin.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/7578143946591016587","Unusual Sender, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 11:34:28.000","<20250805013336.A168D3303FAA@mail.pnlixin.com>","Phishing: Credential","https://portal.abnormalsecurity.com/home/threat-center/remediation-history/6328222395313780703","Unusual Sender, Suspicious Link, Suspicious Financial Request",Remediated,false
"Aug 5, 2025 @ 11:32:12.000","<0.0.1.183.1DC05A8BF64FCBC.0@outmail5.swiftdigital.com.au>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/4914646074972240586","Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated,false
"Aug 5, 2025 @ 11:28:04.000","<20250805032756.189D8173AF6BC69F@sydneyseoguru.services>",Spam,"https://portal.abnormalsecurity.com/home/threat-center/remediation-history/5888083292135417850","Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request",Remediated,false
