email_message_id,threat_tactic_name,abnormal_security_threat_summary_insights,abnormal_security_threat_remediation_status
<446bae9c-8c88-4551-aa04-07ad6664d9d1@globalworkforcesolutionsau.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<UCXXZZUZCB$UAYYUCVAVCCUX@mail-out.via.act-on.net>,Phishing: Credential,"Unusual Sender, Suspicious Link, Suspicious Financial Request",Remediated
<2D53B618-DEF6-4F30-96405EDCA8F2E318@teamwork.com>,Phishing: Credential,"Abnormal Email Body HTML, Unusual Sender, Unusual Sender Domain, Email Authentication",Remediated
<2ad1901dc0d40$695505c0$3bff1140$@authrinvits.org>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<202514081725024CE4FE8DBE-7B4A594655@faith-beautymanage.com>,Phishing: Credential,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<PUZPR01MB490678A653D942BCD6D626E4CC35A@PUZPR01MB4906.apcprd01.prod.exchangelabs.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<PUZPR01MB490678A653D942BCD6D626E4CC35A@PUZPR01MB4906.apcprd01.prod.exchangelabs.com>,Spam,"Abnormal Recipient Pattern, Unusual Sender",Remediated
<696ed6a6-c17f-3d11-920c-497b154fe436@artlinkcentral.org>,Phishing: Credential,"Unusual IP Geolocation, Abnormal Email Body HTML, Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft",Remediated
<2817701dc0d3b$7b872c00$72958400$@submrequests.org>,Malware,"Suspicious Link, Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain",Remediated
<202515080140510FE396ABDA$F98144D179@arraymed.co.in>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<d984ce06-7ed3-4f28-b430-c0bbe0b55600@ajomaa.org>,Spam,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<953b3b61-904a-4a77-b1e5-45fbf2530f30@aspisafedevices.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<87c458ee-8581-4caf-8f81-49f2a4966bca@aspisafe-solutions.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<c6c34d64-1577-43d3-8d29-d8fa9dccf562@aspisafe-solution.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<5e7cb1db-86e2-4376-b3d1-4861bd494cd8@aspisafeinnovations.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<6a4d420f-b666-4d6a-bd4f-e9c8d4054b93@aspisafeinnovations.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request",Remediated
<SA1P222MB10226D2116735E96F30C0C2C9135A@SA1P222MB1022.NAMP222.PROD.OUTLOOK.COM>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<CAOPxv0fB6GqAsMPOKwuJ+MXRuJy6FfKLMh_nxJsQ5XJFZO7bhA@mail.gmail.com>,Other,"Suspicious Fax or Voicemail notification, Abnormal Recipient Pattern, Unusual IP Geolocation, Unusual Sender",Remediated
<f5ba87d6-7737-49c1-bb07-5e951dba343f@truerealmful.com>,Spam,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Bitcoin Topics",Remediated
<01010198a954a00f-1a697f5c-a1af-449b-9583-4ad8ba4e3258-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<01010198a94ceee2-853a70a0-18fb-4ae6-b4ea-dc826b5736d2-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<155220250856008E46AB9EF6$5A2717E525@arraymed.co.in>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<KL1PR02MB6899DD8178BEF942CA82DBB0BF35A@KL1PR02MB6899.apcprd02.prod.outlook.com>,Scam,Unusual Sender,Remediated
<KL1PR02MB6899DD8178BEF942CA82DBB0BF35A@KL1PR02MB6899.apcprd02.prod.outlook.com>,Scam,Unusual Sender,Remediated
<KL1PR02MB6899DD8178BEF942CA82DBB0BF35A@KL1PR02MB6899.apcprd02.prod.outlook.com>,Scam,Unusual Sender,Remediated
<!&!AAAAAAAAAAAYAAAAAAAAAFi9Px/GzlZGrENV5KC9y3/CgAAAEAAAAIlqPAr3xXBMu9PtJJz/HBIBAAAAAA==@subsaharamining.com>,Spam,"Unusual IP Geolocation, Uncommon Attachment Type, Unusual Sender",Remediated
<CADnM_YWrBG_z=UoRQ-3iXDiCWEQPfcwkHeAZJm3mBeurCFPZrQ@mail.gmail.com>,Spam,Unusual Sender,Remediated
<CADnM_YWrBG_z=UoRQ-3iXDiCWEQPfcwkHeAZJm3mBeurCFPZrQ@mail.gmail.com>,Scam,Unusual Sender,Remediated
<CADnM_YWrBG_z=UoRQ-3iXDiCWEQPfcwkHeAZJm3mBeurCFPZrQ@mail.gmail.com>,Scam,Unusual Sender,Remediated
<CADnM_YWrBG_z=UoRQ-3iXDiCWEQPfcwkHeAZJm3mBeurCFPZrQ@mail.gmail.com>,Spam,Unusual Sender,Remediated
<793778982ef34719b140137b27469de0@docusign.net>,Phishing: Credential,"Unusual Sender, Low Context File Sharing Link(s), Suspicious Financial Request, Unusual Reply To",Remediated
<850824498.14559.1755182902294@srv-d0eciimuk2gs73fbp0ag-hibernate-6b76fdd696-tsvcx>,Spam,Unusual Sender,Remediated
<850824498.14559.1755182902294@srv-d0eciimuk2gs73fbp0ag-hibernate-6b76fdd696-tsvcx>,Spam,Unusual Sender,Remediated
<850824498.14559.1755182902294@srv-d0eciimuk2gs73fbp0ag-hibernate-6b76fdd696-tsvcx>,Spam,Unusual Sender,Remediated
<850824498.14559.1755182902294@srv-d0eciimuk2gs73fbp0ag-hibernate-6b76fdd696-tsvcx>,Spam,Unusual Sender,Remediated
<137244851535921086421353@DESKTOP-CRJ3LE3>,Scam,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<01010198a8cae9c4-402ddb61-0669-4fd3-b771-482651c74418-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<38484039486402151210191@win95439>,Phishing: Credential,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To",Remediated
<38484039486402151210191@win95439>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To",Remediated
<JRRYTS63NMC9RHXFAHLMID.RHPPTLNFGB5GIOBXA7ZE-FSJ52Y4GMTOF.HWWPJSL30GAIMUZGA6APSU@tj8dan.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Link",Remediated
<199151755175595@mail.yandex.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<199151755175595@mail.yandex.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<199151755175595@mail.yandex.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<199151755175595@mail.yandex.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<01010198a8a3087b-bea5fa2c-5e64-414b-b1d8-d693ce46b3ff-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<PUZPR04MB635020A66F6B221D2E603E74CC35A@PUZPR04MB6350.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PUZPR04MB635020A66F6B221D2E603E74CC35A@PUZPR04MB6350.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PUZPR04MB635020A66F6B221D2E603E74CC35A@PUZPR04MB6350.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PUZPR04MB635020A66F6B221D2E603E74CC35A@PUZPR04MB6350.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<4uqxvutl3vy8.11r_DoiQiF2cc9RzK0NKMg2@tracking.connect2researchers.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<4uqxvutl3vy8.Ouf0a77QCyRh4x2D_TVdCw2@tracking.connect2researchers.com>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<4uqxvutl3vy8.9_Q8OjC4nLQGBVl5RNWheA2@tracking.connect2researchers.com>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<4uqxvutl3vy8.FFD59afROup13x7WJz_0aw2@tracking.connect2researchers.com>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<4uqxvutl3vy8.2NiRa7Yk9Mt8j4irbCkuQA2@tracking.connect2researchers.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<4uqxvutl3vy8.JNHyEBpf6Oo432tTgvZIAg2@tracking.connect2researchers.com>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<4780411290272296310738@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<1e1027572b3e4101a236b5a5fa1edc4b@1749635356>,Spam,"Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To",Remediated
<3650e83a807744328e6a427c0ad67104@1749635356>,Spam,"Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To",Remediated
<!&!AAAAAAAAAAAuAAAAAAAAAAXFLput0iFGmI3qCOHZKMsBAMO2jhD3dRHOtM0AqgC7tuYAAAAAAA4AABAAAAAH9I6Kmk2MS5LE60C+PYW0AQAAAAA=@gmvinsights.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<ed16e21c-1ec4-35cd-244a-3467c89647e1@daiken.ne.jp>,Phishing: Credential,"Suspicious Fax or Voicemail notification, Unusual IP Geolocation, Unusual Sender",Remediated
<7676404135312861129474@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<75162520006483197710416@DESKTOP-Q0G9EOT>,Invoice/Payment Fraud (BEC),"Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Email Authentication",Remediated
<!&!AAAAAAAAAAAuAAAAAAAAAAXFLput0iFGmI3qCOHZKMsBAMO2jhD3dRHOtM0AqgC7tuYAAAAAAA4AABAAAABf05X5LIWvRb3Pu3n2QAbRAQAAAAA=@gmvinsights.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<7516252000648576929373@DESKTOP-Q0G9EOT>,Invoice/Payment Fraud (BEC),"Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Email Authentication",Remediated
<!&!AAAAAAAAAAAuAAAAAAAAAAXFLput0iFGmI3qCOHZKMsBAMO2jhD3dRHOtM0AqgC7tuYAAAAAAA4AABAAAABBB57HZvOWR62YZ68gClLEAQAAAAA=@gmvinsights.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<01010198a865b4e9-70b4bd2e-735f-4366-8e75-77d65156fd4a-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<TYCPR01MB78241BB0AE6DD28C5EEC2920CD35A@TYCPR01MB7824.jpnprd01.prod.outlook.com>,Spam,Unusual Sender,Remediated
<76764041353122041917768@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<1ec791e729da4de183e841f7aa0f3b27@1749635356>,Spam,"Unusual Sender, Abnormal Email Body HTML, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To",Remediated
<xBSONCm4SymRT0e8qVJFug@geopod-ismtpd-14>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Unusual Reply To",Remediated
<01010198a857fa4b-6610f798-7908-4787-8ef5-5b825bc48b44-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<01010198a856080b-6a1c1a07-8794-471f-bed2-d4fdb95853b0-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<01010198a853e14c-6dbbb534-2d7c-45c7-b29f-a49e461467bc-000000@us-west-2.amazonses.com>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<394d1280-7282-4ae0-baac-ef21630f0088@iad4s13mta900.xt.local>,Other,"Unusual Sender, Unusual Sender Domain, Unusual Reply To",Remediated
<12aa01dc0d0b$fa4e2960$eeea7c20$@fmcgpresswire.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<20250814130949.39CDFABE9A938862@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<eb213623f537e3710215c8970ad1a4210c7ce0b4@liang.asia>,Phishing: Credential,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<PUZPR03MB5964AEF4F5063283629D9DEDA635A@PUZPR03MB5964.apcprd03.prod.outlook.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PUZPR03MB5964AEF4F5063283629D9DEDA635A@PUZPR03MB5964.apcprd03.prod.outlook.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PUZPR03MB5964AEF4F5063283629D9DEDA635A@PUZPR03MB5964.apcprd03.prod.outlook.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<PUZPR03MB5964AEF4F5063283629D9DEDA635A@PUZPR03MB5964.apcprd03.prod.outlook.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
<13d701dc0d09$cb0ff680$612fe380$@fmcgpresswire.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<0bdb01dc0d09$c944ac60$5bce0520$@fmcgpresswire.com>,Spam,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain",Remediated
<CAFV1tb01Z0HyfRZRy7=fG3W7fyCVqo1Z8uPs6xM-vpV+nNiO6w@mail.gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<CAFV1tb01Z0HyfRZRy7=fG3W7fyCVqo1Z8uPs6xM-vpV+nNiO6w@mail.gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<52444021634641173919137@win97020>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To",Remediated
<76764041353122220111521@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<aEqcyBRJQJ2Oftkl3rM9BA@geopod-ismtpd-26>,Spam,"Unusual Sender, Personal Information Theft",Remediated
<2843996800002588324333@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft",Remediated
<CAJ6EYRVgYb=dDYw_h95HoWJss4OvyVsgKBnLiP2K6HxLKpAyTw@mail.gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<CAJ6EYRVgYb=dDYw_h95HoWJss4OvyVsgKBnLiP2K6HxLKpAyTw@mail.gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<76764041353122694030352@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<293681425718@iZlfv8m80pzh79Z>,Spam,"Unusual Sender, Unusual IP Geolocation, Uncommon Attachment Type, Unusual Sender Domain",Remediated
<1247601dc0cfd$65e248a0$31a6d9e0$@authrinvits.org>,Spam,"Unusual IP Geolocation, Unusual Sender, Suspicious Link, Unusual Sender Domain",Remediated
<!&!AAAAAAAAAAAYAAAAAAAAAGa0g0B+WTFCt0t6/wkSNQjCgAAAEAAAABHSqoNZ6DZPh6sF0AHG0esBAAAAAA==@advanceuplift.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<!&!AAAAAAAAAAAYAAAAAAAAAGa0g0B+WTFCt0t6/wkSNQjCgAAAEAAAABHSqoNZ6DZPh6sF0AHG0esBAAAAAA==@advanceuplift.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<!&!AAAAAAAAAAAYAAAAAAAAAGa0g0B+WTFCt0t6/wkSNQjCgAAAEAAAABHSqoNZ6DZPh6sF0AHG0esBAAAAAA==@advanceuplift.com>,Spam,"Unusual IP Geolocation, Unusual Sender",Remediated
<!&!AAAAAAAAAAAYAAAAAAAAAGa0g0B+WTFCt0t6/wkSNQjCgAAAEAAAABHSqoNZ6DZPh6sF0AHG0esBAAAAAA==@advanceuplift.com>,Spam,"Unusual Sender, Unusual IP Geolocation",Remediated
<76764041353122295424739@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<76764041353122295424739@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<47804112902721868414914@DESKTOP-MQ7BKO8>,Spam,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<75162520006481836319764@DESKTOP-Q0G9EOT>,Other,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication, Unusual Reply To",Remediated
<meb6cfxf.ec100ab5-2da3-4dea-b357-38809785d1f7@we.are.superhuman.com>,Spam,"Suspicious Link, Unusual Sender",Remediated
<20250814110701.449286C2C0107B24@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<20250814110701.449286C2C0107B24@sydneyseoguru.services>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request",Remediated
<2843996800001642612425@win86150>,Spam,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Reply To",Remediated
<5bde88f57b2c0069048a235b9a1f3f613d27adf7@liang.asia>,Spam,"Unusual Sender, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To",Remediated
<SEYPR04MB89749DAF4CB5D19E0ACC7377B335A@SEYPR04MB8974.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<SEYPR04MB89749DAF4CB5D19E0ACC7377B335A@SEYPR04MB8974.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<SEYPR04MB89749DAF4CB5D19E0ACC7377B335A@SEYPR04MB8974.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<SEYPR04MB89749DAF4CB5D19E0ACC7377B335A@SEYPR04MB8974.apcprd04.prod.outlook.com>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<74b66af1-9dd0-4683-bd92-a61de0741a12@norm-growyoursocial.com>,Spam,"Unusual Sender, Unusual Sender Domain, Suspicious Link, Personal Information Theft",Remediated
<CD5hzp1YTsOrBjUdTIzKew@geopod-ismtpd-canary-0>,Spam,"Unusual Sender, Abnormal Email Body HTML",Remediated
<219d01dc0cf5$409cf020$c1d6d060$@gmail.com>,Spam,"Unusual Sender, Unusual IP Geolocation, Personal Information Theft",Remediated
<7676404135312306227303@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<76764041353122455628360@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<76764041353122455628360@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<76764041353122455628360@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<76764041353122455628360@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<7676404135312306227303@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<7676404135312306227303@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<7676404135312306227303@WIN-7075HBCK1KR>,Spam,Unusual Sender,Remediated
<NYC7K5QTXQU4.Y6RUHBL6H2WM@bouncing.oce.choice.com.au>,Spam,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To",Remediated
<g6Gcc6UARFipCHn2m9aBIQ@geopod-ismtpd-8>,Spam,"Unusual Sender, Unusual Sender Domain",Remediated
<CA+4u7Me-TYiQccwqoeZyTRSF1mZ8BWNh164iTMx=ULro1zK-Yw@mail.gmail.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request, Unusual Reply To",Remediated
<CA+4u7Me-TYiQccwqoeZyTRSF1mZ8BWNh164iTMx=ULro1zK-Yw@mail.gmail.com>,Scam,"Unusual Sender, Abnormal Recipient Pattern, Personal Information Theft, Suspicious Financial Request, Unusual Reply To",Remediated
<c18364bb-034b-15a7-947a-ca5211571b03@fiveight.com>,Other,"Unusual IP Geolocation, Uncommon Attachment Type, Abnormal Recipient Pattern, Unusual Sender",Remediated
<c18364bb-034b-15a7-947a-ca5211571b03@fiveight.com>,Phishing: Credential,"Unusual IP Geolocation, Uncommon Attachment Type, Abnormal Recipient Pattern, Unusual Sender",Remediated
<KL1PR01MB6197002A9DA8082D598DF6CC8435A@KL1PR01MB6197.apcprd01.prod.exchangelabs.com>,Spam,Unusual Sender,Remediated
<KL1PR01MB6197002A9DA8082D598DF6CC8435A@KL1PR01MB6197.apcprd01.prod.exchangelabs.com>,Spam,Unusual Sender,Remediated
<KL1PR01MB6197002A9DA8082D598DF6CC8435A@KL1PR01MB6197.apcprd01.prod.exchangelabs.com>,Spam,Unusual Sender,Remediated
<KL1PR01MB6197002A9DA8082D598DF6CC8435A@KL1PR01MB6197.apcprd01.prod.exchangelabs.com>,Spam,Unusual Sender,Remediated
<1755157396338.d2b5e39f-7563-481d-8c7e-43c279986f6b@notifybf2.hubspot.com>,Phishing: Credential,"Unusual Sender, Personal Information Theft",Remediated
<OS8PR01MB69051D4395C2EF0966C07D87EE35A@OS8PR01MB6905.apcprd01.prod.exchangelabs.com>,Spam,"Unusual Sender, Abnormal Recipient Pattern",Remediated
