message_id,remediation_status,summary_insights
<LV3P220MB141109DD1D7AC0AD47B95DFADD2EA@LV3P220MB1411.NAMP220.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<LV3P220MB141109DD1D7AC0AD47B95DFADD2EA@LV3P220MB1411.NAMP220.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<LV3P220MB141109DD1D7AC0AD47B95DFADD2EA@LV3P220MB1411.NAMP220.PROD.OUTLOOK.COM>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TYQPR04MB8970BF889F3AE2A5BF03145BBC2EA@TYQPR04MB8970.apcprd04.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<TYQPR04MB8970BF889F3AE2A5BF03145BBC2EA@TYQPR04MB8970.apcprd04.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<CACd4u+ymteaOJsvxyh5jeoBoShAGfkrp7hBJMVGcbaiUriQoWw@mail.gmail.com>,Remediated,"Unusual Sender, Unusual Reply To"
<95c8265b2ffb453e57bd6f6d2eb551d2@fardusfashion.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Unusual Sender Domain"
<95c8265b2ffb453e57bd6f6d2eb551d2@fardusfashion.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Unusual Sender Domain"
<95c8265b2ffb453e57bd6f6d2eb551d2@fardusfashion.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Suspicious Link, Unusual IP Geolocation, Unusual Sender Domain"
<c1GWH000000000000000000000000000000000000000000000T0QAVY000_S0mOhgSV2_GzsMkyNMAQ@sfdc.net>,Remediated,"Invisible characters found in Email, Unusual Sender, Personal Information Theft, Unusual Sender Domain"
<83564011961281826725793@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To"
<XuMam000000000000000000000000000000000000000000000T0QDBH00ZpAHCogfQi6bIXvZTUxZAQ@sfdc.net>,Remediated,"Unusual Sender, Suspicious Link, Personal Information Theft, Unusual Reply To"
<010b01988f37d6d1-64c0662e-bcdb-448f-be4b-d3f0d6fefb00-000000@eu-west-2.amazonses.com>,Remediated,"Suspicious Link, Unusual Sender, Personal Information Theft"
<010b01988f385d97-f5769a24-be19-4793-9bd6-83316bde52e3-000000@eu-west-2.amazonses.com>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Unusual Reply To"
<JH0PR04MB8188F75D2458A102AD012438FD2EA@JH0PR04MB8188.apcprd04.prod.outlook.com>,Remediated,Unusual Sender
<A3yCyw.xYTat9tA6Gh.mxFo0aQ7MIVQcqH0LCH@freemail.hu>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<ffd70112-f97f-4fcc-91e6-fbe63457d3ab@SY1PEPF00005A3E.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<HP2v6000001988f0decd49dd7486e966eb1e0239@e.shopcuup.com>,Remediated,"Abnormal Email Body HTML, Invisible characters found in Email, Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request, Unusual Reply To"
<20250809153842.5F6C68DA68140ADE@seomart.digital>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<OSCPR01MB1480469F5FED16018D5314E59B52EA@OSCPR01MB14804.jpnprd01.prod.outlook.com>,Remediated,Unusual Sender
<OSCPR01MB1480469F5FED16018D5314E59B52EA@OSCPR01MB14804.jpnprd01.prod.outlook.com>,Remediated,Unusual Sender
<OSCPR01MB1480469F5FED16018D5314E59B52EA@OSCPR01MB14804.jpnprd01.prod.outlook.com>,Remediated,Unusual Sender
<OSCPR01MB1480469F5FED16018D5314E59B52EA@OSCPR01MB14804.jpnprd01.prod.outlook.com>,Remediated,Unusual Sender
<SI6PR03MB89408399C6570E96AC3761F4A62EA@SI6PR03MB8940.apcprd03.prod.outlook.com>,Remediated,Unusual Sender
<SI6PR03MB89408399C6570E96AC3761F4A62EA@SI6PR03MB8940.apcprd03.prod.outlook.com>,Remediated,Unusual Sender
<SI6PR03MB89408399C6570E96AC3761F4A62EA@SI6PR03MB8940.apcprd03.prod.outlook.com>,Remediated,Unusual Sender
<SI6PR03MB89408399C6570E96AC3761F4A62EA@SI6PR03MB8940.apcprd03.prod.outlook.com>,Remediated,Unusual Sender
<090920250832056F85BFA0F4$0CF11A8419@student.olphselma.org>,Remediated,"Unusual Sender, Suspicious Link, Unusual Sender Domain, Personal Information Theft, Email Authentication"
<1142267902288.1139396732492.1408772276.0.240830JL.2002@synd.ccsend.com>,Remediated,"Unusual Sender, Invisible characters found in Email, Suspicious Link"
<65850aef-0144-4c02-b99e-7e4919b40ec7@cb.igsmails.com>,Remediated,"Unusual Sender Domain, Suspicious Link, Unusual IP Geolocation, Unusual Sender"
<740967126421@iZyjtt425f5rekZ>,Remediated,"Unusual Sender, Uncommon Attachment Type, Personal Information Theft, Suspicious Financial Request"
<20250809133526.27D853B45440CA72@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request"
<K0188ALxmuk1wskGW5m6aBLCIaPDfqedvN0YlSJbM@mail-serve.hagro.cn>,Remediated,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Personal Information Theft"
<OlHvoBwPEdUtzWjJBMTqfmrlNQRYv0pYF7tYivuvQDc@mail-serve.hagro.cn>,Remediated,"Suspicious Link, Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Suspicious Financial Request"
<59107abc-3c36-27f3-c458-de450bc05af7@quicknet.nl>,Remediated,"Suspicious Fax or Voicemail notification, Unusual IP Geolocation, Unusual Sender, Uncommon Attachment Type, Unusual Sender Domain, Personal Information Theft, Suspicious Financial Request"
<005401dc0918$31d526b0$957f7410$@iprimus.com.au>,Remediated,"Low Context File Sharing Link(s), Suspicious Link, Unusual Sender"
<6340399680000240064853@win86150>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft"
<63403996800002665228842@win86150>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft"
<8BlbA8_HtS9PqYalEo0yGQ@notifications.google.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<8BlbA8_HtS9PqYalEo0yGQ@notifications.google.com>,Remediated,"Unusual Sender, Unusual Sender Domain"
<23860367870264153124263@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender Domain, Unusual IP Geolocation, Personal Information Theft, Unusual Sender, Email Authentication"
<26592369284032308211722@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender"
<6bd95b5976331040921284403993accd@snewang.com>,Remediated,Unusual Sender
<20250809234858.3B6A06FC902A9C9E@wellspringdigital.life>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<x6FYQKnrEbzOInyomRGr2qsL3JXbOZedztfUa7w@premium200.jbresmail.org>,Remediated,"Unusual Sender, Unusual IP Geolocation, Email Authentication"
<926fc39ccfa6f7d9e856462a80a54a2b@snewang.com>,Remediated,Unusual Sender
<926fc39ccfa6f7d9e856462a80a54a2b@snewang.com>,Remediated,Unusual Sender
<182923705552721949822321@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender Domain, Unusual IP Geolocation, Unusual Sender, Email Authentication"
<ff61f8b7-99f1-4a61-b9f7-10a5229ff097@ML1PEPF00011307.ausprd01.prod.outlook.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<20250809225512.3.300d8923790401f8@mg-d1.substack.com>,Remediated,"Abnormal Email Body HTML, Unusual Sender, Unusual Reply To"
<701640753741616618389@win97020>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<701640753741616618389@win97020>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<CAHiRf31te=4znd2SMdgVNeFPv1fbMa3L-4_VBsV7unYufGWxGQ@mail.gmail.com>,Remediated,Unusual Sender
<44482184856961933531585@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Unusual Reply To"
<182923705552722946320802@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Email Authentication, Unusual Reply To"
<182923705552722946320802@DESKTOP-Q0G9EOT>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To"
<162297144288478964a1700335@mlsend.com>,Remediated,"Unusual IP Geolocation, Invisible characters found in Email, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<a4f4e8d6-479b-4db5-83a2-8cb9f9cd6318@ttnodemeta-00.top>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<a4f4e8d6-479b-4db5-83a2-8cb9f9cd6318@ttnodemeta-00.top>,Remediated,"Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<31608702.20250809220026.6897c4fae54687.29712464@mail145-13.atl61.mandrillapp.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<58244011305921184213935@win95439>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<1fad2e11b558af3aa5e5c63538dd2ff4@swift.generated>,Remediated,"Suspicious Link, Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Unusual Reply To"
<TYZPR01MB396807FD018E24375410E2DBC02EA@TYZPR01MB3968.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TYZPR01MB396807FD018E24375410E2DBC02EA@TYZPR01MB3968.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TYZPR01MB396807FD018E24375410E2DBC02EA@TYZPR01MB3968.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<TYZPR01MB396807FD018E24375410E2DBC02EA@TYZPR01MB3968.apcprd01.prod.exchangelabs.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<20250810025507.9A9C5FD5F080167E@qulickdigitaltarget.solutions>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<2892413450592252630929@administrator>,Remediated,"Unusual Sender, Unusual Sender Domain"
<20250809223925.AA59D867641C0056@wellspringdigital.life>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<20250809233405.2B2D1B27EF43B1B1@digitalmarketingagency.tech>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To"
<CAFVQ4qGYptgPX8=RgvFChP2ootmrqbEM8ew=Ou51vXcg-Kw-tg@mail.gmail.com>,Remediated,Unusual Sender
<20250809223925.D0323CE4FE905A2A@wellspringdigital.life>,Remediated,"Unusual IP Geolocation, Unusual Sender, Unusual Sender Domain"
<20250809223327.110C42F35BAD443C@seomart.digital>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<20250809223327.110C42F35BAD443C@seomart.digital>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<20250809223327.110C42F35BAD443C@seomart.digital>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<20250809223327.110C42F35BAD443C@seomart.digital>,Remediated,Unusual Sender
<20250809223327.110C42F35BAD443C@seomart.digital>,Remediated,Unusual Sender
<4760399745536160868088@win86150>,Remediated,"Unusual Sender, Unusual Sender Domain, Personal Information Theft"
<20250809233404.97B5D8CA88D529E1@digitalmarketingagency.tech>,Remediated,"Unusual Sender, Unusual Sender Domain, Email Authentication, Unusual Reply To"
<fa48c35e-e039-454f-b3aa-5b6b1d12ae28@iad4s13mta888.xt.local>,Remediated,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<eb378bca-3063-433c-ae96-29c3ff2acb87@iad4s13mta906.xt.local>,Remediated,"Unusual Sender, Invisible characters found in Email, Unusual Sender Domain, Personal Information Theft, Unusual Reply To"
<fb6ab8de44abf838d540f5e4b6fb16b1@snewang.com>,Remediated,Unusual Sender
<3a77e786.b3e.1988fea938e.Coremail.aaaquality@vip.126.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request"
<4bae4a6e2c34e9b52cb5727d49728c6a@snewang.com>,Remediated,Unusual Sender
<50684129263042442718145@administrator>,Remediated,"Unusual Sender, Unusual Sender Domain"
<3f442118c3d01db411dc4d3a4283cd9fac023702@inboxmonk.com>,Remediated,"Abnormal Email Body HTML, Unusual Sender Domain, Suspicious Link, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<38c37198025ddcdecae060f8db9619b9c282ba9c@inboxmonk.com>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To"
<740982235234@iZyjtt425f5rekZ>,Remediated,"Unusual Sender, Uncommon Attachment Type, Personal Information Theft, Suspicious Financial Request"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<68977fe9c639c_2ac7f3fa2cf701780992555f.sidekiq-frequent-fd-poduseast1-main5-blue-555d7b8665-8qzlr@forward.freshdesk.com>,Remediated,"Unusual Sender, Abnormal Email Body HTML, Unusual Sender Domain, Suspicious Link, Suspicious Financial Request, Unusual Reply To"
<TYZPR06MB64976153CF36DD1B5762A7EDA82EA@TYZPR06MB6497.apcprd06.prod.outlook.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<KL1PR01MB59972E4D3D2171E5F16E0232892EA@KL1PR01MB5997.apcprd01.prod.exchangelabs.com>,Remediated,"Abnormal Recipient Pattern, Unusual Sender"
<CAGCAsvo8wqWyCq8sagWtbw4mnpyvxU4HdypV3Y2w=uH8bOPLiw@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Unusual IP Geolocation, Personal Information Theft, Suspicious Financial Request"
<CAGCAsvo8wqWyCq8sagWtbw4mnpyvxU4HdypV3Y2w=uH8bOPLiw@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Unusual IP Geolocation, Personal Information Theft, Suspicious Financial Request"
<CAGCAsvo8wqWyCq8sagWtbw4mnpyvxU4HdypV3Y2w=uH8bOPLiw@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Unusual IP Geolocation, Personal Information Theft, Suspicious Financial Request"
<CAGCAsvo8wqWyCq8sagWtbw4mnpyvxU4HdypV3Y2w=uH8bOPLiw@mail.gmail.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern, Unusual IP Geolocation, Personal Information Theft, Suspicious Financial Request"
<SE1P216MB267692B3DD3BCC91D1521E789329A@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<SE1P216MB267692B3DD3BCC91D1521E789329A@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<SE1P216MB267692B3DD3BCC91D1521E789329A@SE1P216MB2676.KORP216.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<CAFe2tCC_nEXeQ4Sbm=jAvfatofF=uhp1Wc+g=eNC9Ps+4L-avA@mail.gmail.com>,Remediated,Unusual Sender
<CAH8xwskkJPX+_Lcxj5h8+3oFGog-A1x6DpdoZuhOZU8eHSOc_w@mail.gmail.com>,Remediated,Unusual Sender
<CAPNrWEp73HR=TPbSnc3WyzzA=0bcQSk=7Bb+B3cDm14q0qTRFg@mail.gmail.com>,Remediated,Unusual Sender
<20250810175805.B670335762FBDF98@seomart.digital>,Remediated,"Unusual Sender, Unusual IP Geolocation"
<CAO1whMdaN8MLjuE88hcbgytao_sLhH9u0XPLhW87FYBPQzqB7Q@mail.gmail.com>,Remediated,Unusual Sender
<4uqwp8s57ohv.apxd0KZrhKOI50X_yk-P4A2@tracking.int-forums.net>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<TYYP286MB0972F3205CAF2C5F4EDDC0C0D229A@TYYP286MB0972.JPNP286.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<TYYP286MB0972F3205CAF2C5F4EDDC0C0D229A@TYYP286MB0972.JPNP286.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<TYYP286MB0972F3205CAF2C5F4EDDC0C0D229A@TYYP286MB0972.JPNP286.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<TYYP286MB0972F3205CAF2C5F4EDDC0C0D229A@TYYP286MB0972.JPNP286.PROD.OUTLOOK.COM>,Remediated,Unusual Sender
<4656401130592863419459@win95439>,Remediated,"Unusual IP Geolocation, Unusual Sender Domain, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<JH0PR02MB7404D803419CFFF5D1BCF8A7A129A@JH0PR02MB7404.apcprd02.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<JH0PR02MB7404D803419CFFF5D1BCF8A7A129A@JH0PR02MB7404.apcprd02.prod.outlook.com>,Remediated,"Unusual Sender, Abnormal Recipient Pattern"
<y5yk8000000000000000000000000000000000000000000000T0S9O600X8ypT7MCRP2XQbcyGGOrGA@sfdc.net>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<Ocso4000000000000000000000000000000000000000000000T0S9O600Krm7C5C-RS2lC7QTSDHYtg@sfdc.net>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<2R85f000000000000000000000000000000000000000000000T0S9O700g3E1EWXuRxmxcEpzBo0XyQ@sfdc.net>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<y5yk8000000000000000000000000000000000000000000000T0S9O600X8ypT7MCRP2XQbcyGGOrGA@sfdc.net>,Remediated,"Unusual IP Geolocation, Unusual Sender"
<1754836199_2348386@mail.skynetbb.com>,Remediated,"Unusual Sender, Email Authentication"
<20250729093853.46F189493410952A@nzizaviewhotel.com>,Remediated,"Unusual IP Geolocation, Unusual Sender, Suspicious Financial Request, Unusual Reply To"
<20250729093853.46F189493410952A@nzizaviewhotel.com>,Remediated,"Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To"
<20250729093853.46F189493410952A@nzizaviewhotel.com>,Remediated,"Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To"
<20250729093853.46F189493410952A@nzizaviewhotel.com>,Remediated,"Unusual Sender, Unusual IP Geolocation, Suspicious Financial Request, Unusual Reply To"
<DM6PR19MB3001304365F1A2D7426368C4AB29A@DM6PR19MB3001.namprd19.prod.outlook.com>,Remediated,Unusual Sender
<DM6PR19MB3001304365F1A2D7426368C4AB29A@DM6PR19MB3001.namprd19.prod.outlook.com>,Remediated,Unusual Sender
<DM6PR19MB3001304365F1A2D7426368C4AB29A@DM6PR19MB3001.namprd19.prod.outlook.com>,Remediated,Unusual Sender
<DM6PR19MB3001304365F1A2D7426368C4AB29A@DM6PR19MB3001.namprd19.prod.outlook.com>,Remediated,Unusual Sender
<83564011961282091920118@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<76564030311362631821814@win95439>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Sender Domain, Suspicious Financial Request, Unusual Reply To"
<1001202508301351C39A655D$7521AE3C56@olphselma.org>,Remediated,"Unusual Sender, Invisible characters found in Email, Suspicious Link, Unusual Sender Domain, Personal Information Theft"
<20250810150307.7D20043B86B4B6DD@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request"
<e4bcac11fbcbfca13f1dfac64e0751db@snewang.com>,Remediated,Unusual Sender
<df7ddff986319a9a4fd62c4eff27c4b237cea187@safarihelps.com>,Remediated,"Unusual IP Geolocation, Suspicious Link, Unusual Sender, Unusual Sender Domain, Unusual Reply To"
<52684051125842499521612@win97020>,Remediated,"Unusual Sender, Unusual IP Geolocation, Unusual Reply To"
<20250810141759.D62AC4175EB5882A@sydneyseoguru.services>,Remediated,"Unusual Sender, Unusual Sender Domain, Unusual IP Geolocation, Suspicious Financial Request"
